Estudo; Renda;UF;SEXO;Idade;Altura
9;R$ 1.500;SP;M;60;1,60
13;R$ 5.000;RS;M;34;1,60
12;R$ 2.000;RJ;M;54;1,60
5;R$ 1.255;AP;M;52;1,60
4;R$ 1.576;PI;M;46;1,60
2;R$ 1.500;MG;M;46;1,60
9;R$ 700;GO;F;30;1,60
5;R$ 800;MG;M;59;1,60
9;R$ 1.000;BA;F;69;1,60
12;R$ 1.400;PR;M;37;1,60
5;R$ 2.800;MS;M;34;1,60
8;R$ 600;PE;M;50;1,60
1;R$ 200;AP;F;41;1,60
13;R$ 900;PE;F;47;1,60
16;R$ 5.000;SP;M;42;1,60
9;R$ 400;BA;M;67;1,60
16;R$ 1.900;RO;F;48;1,60
14;R$ 2.500;AP;M;38;1,60
5;R$ 1.500;GO;M;46;1,60
14;R$ 4.200;RJ;M;37;1,60
1;R$ 700;PA;M;52;1,60
1;R$ 420;CE;M;55;1,60
12;R$ 788;MG;M;33;1,60
9;R$ 1.500;RS;M;29;1,60
13;R$ 4.000;SP;M;56;1,60
3;R$ 450;AP;M;60;1,60
11;R$ 1.000;RJ;F;55;1,60
5;R$ 2.300;MG;M;69;1,60
8;R$ 850;RJ;F;39;1,60
12;R$ 788;CE;F;45;1,60
1;R$ 350;MA;M;34;1,60
16;R$ 2.500;PE;F;63;1,60
10;R$ 500;GO;M;52;1,60
11;R$ 1.300;CE;M;35;1,60
12;R$ 2.000;CE;F;27;1,60
11;R$ 1.270;BA;M;52;1,60
12;R$ 1.100;RR;M;28;1,60
9;R$ 1.500;PA;M;43;1,60
12;R$ 1.200;AP;M;35;1,60
12;R$ 1.400;SP;F;50;1,60
12;R$ 1.200;DF;F;32;1,60
16;R$ 1.619;RS;M;24;1,60
12;R$ 5.000;MG;M;67;1,60
16;R$ 900;BA;M;57;1,60
16;R$ 4.000;RS;M;33;1,60
12;R$ 1.500;MG;M;28;1,60
16;R$ 2.000;RJ;M;26;1,60
16;R$ 1.400;SP;M;51;1,60
9;R$ 1.000;RS;M;26;1,60
12;R$ 1.100;SP;M;39;1,60
8;R$ 800;PE;M;26;1,60
16;R$ 5.000;SP;F;33;1,60
16;R$ 3.009;RS;F;42;1,60
11;R$ 1.800;MS;M;29;1,60
1;R$ 300;RJ;M;39;1,60
13;R$ 700;RJ;M;35;1,60
6;R$ 250;PE;M;37;1,60
12;R$ 3.000;SP;M;38;1,60
5;R$ 788;MG;M;27;1,60
17;R$ 788;BA;F;57;1,60
7;R$ 1.200;SE;M;21;1,60
12;R$ 600;CE;M;30;1,60
16;R$ 10.000;SP;M;52;1,60
7;R$ 800;PE;M;28;1,60
4;R$ 500;RJ;F;44;1,60
6;R$ 1.200;MS;M;50;1,60
9;R$ 400;RO;F;46;1,60
9;R$ 1.350;PR;M;34;1,60
6;R$ 1.040;AP;M;30;1,60
12;R$ 8.000;MA;M;33;1,60
12;R$ 4.000;SP;M;58;1,60
8;R$ 800;RN;M;23;1,60
12;R$ 3.000;GO;M;46;1,60
12;R$ 1.500;MT;M;44;1,60
9;R$ 788;SC;M;54;1,60
12;R$ 1.800;SC;M;53;1,60
5;R$ 1.600;PE;M;40;1,60
16;R$ 3.000;MS;M;47;1,60
9;R$ 2.500;PR;F;54;1,60
9;R$ 1.200;TO;M;26;1,60
9;R$ 788;RS;F;52;1,60
12;R$ 788;MA;F;53;1,60
12;R$ 840;MA;M;27;1,60
10;R$ 1.534;SP;M;27;1,60
9;R$ 788;DF;F;18;1,60
6;R$ 4.000;MG;M;41;1,60
14;R$ 2.800;RJ;F;35;1,60
12;R$ 788;PA;F;36;1,60
16;R$ 3.800;SP;M;55;1,60
11;R$ 500;BA;F;35;1,60
3;R$ 1.100;RJ;M;49;1,60
2;R$ 788;MG;M;54;1,60
16;R$ 7.000;RJ;M;41;1,60
1;R$ 400;MG;F;57;1,60
16;R$ 1.560;PA;F;36;1,60
10;R$ 1.200;BA;M;33;1,60
11;R$ 1.000;BA;F;43;1,60
1;R$ 800;RO;M;58;1,60
8;R$ 65;BA;F;48;1,60
5;R$ 4.530;PI;M;52;1,60
12;R$ 1.100;CE;M;27;1,60
7;R$ 450;RS;F;46;1,60
9;R$ 400;PE;M;44;1,60
8;R$ 1.800;SP;M;44;1,60
16;R$ 5.000;GO;M;37;1,60
13;R$ 1.000;MA;M;44;1,60
16;R$ 3.000;AP;F;26;1,60
1;R$ 40;PI;M;46;1,60
8;R$ 2.000;MG;M;54;1,60
8;R$ 788;RJ;M;18;1,60
6;R$ 1.000;PR;M;47;1,60
9;R$ 788;RJ;M;57;1,60
3;R$ 200;BA;M;40;1,60
11;R$ 1.100;TO;M;36;1,60
12;R$ 1.040;AP;F;40;1,60
12;R$ 1.100;PR;M;56;1,60
12;R$ 855;RJ;F;44;1,60
14;R$ 1.300;RN;M;31;1,60
14;R$ 5.000;MS;M;23;1,60
12;R$ 2.300;SP;M;41;1,60
14;R$ 2.100;PA;M;61;1,60
12;R$ 800;AP;M;31;1,59
1;R$ 1.200;ES;M;66;1,59
1;R$ 600;RJ;F;61;1,59
15;R$ 1.100;PR;M;49;1,59
2;R$ 900;MT;M;56;1,59
9;R$ 1.350;RJ;M;43;1,59
12;R$ 2.500;RJ;M;34;1,59
16;R$ 4.000;DF;M;63;1,59
5;R$ 1.500;GO;M;54;1,59
11;R$ 70;RR;M;20;1,59
9;R$ 2.000;MG;M;43;1,59
6;R$ 2.000;RJ;M;49;1,59
12;R$ 800;PE;M;31;1,59
5;R$ 1.100;SP;F;55;1,59
16;R$ 2.500;MS;M;37;1,59
4;R$ 1.200;CE;M;38;1,59
4;R$ 400;PA;M;31;1,59
9;R$ 789;RJ;M;55;1,59
12;R$ 1.300;SP;M;32;1,59
12;R$ 1.000;ES;M;55;1,59
6;R$ 836;MA;M;41;1,59
12;R$ 200;MG;F;27;1,59
13;R$ 1.600;RR;M;42;1,59
12;R$ 1.500;SC;M;27;1,59
4;R$ 1.400;MG;M;45;1,59
9;R$ 788;RS;F;47;1,59
13;R$ 1.500;RJ;M;44;1,59
15;R$ 6.100;PR;M;41;1,59
12;R$ 1.000;MA;M;30;1,59
12;R$ 788;MG;M;59;1,59
16;R$ 800;RS;M;62;1,59
5;R$ 3.000;MG;M;57;1,59
9;R$ 400;SP;M;62;1,59
12;R$ 1.600;SC;M;31;1,59
12;R$ 800;GO;F;40;1,59
13;R$ 788;AC;F;30;1,59
16;R$ 5.000;SP;M;38;1,59
3;R$ 1.000;SC;M;49;1,59
2;R$ 640;PR;F;43;1,59
9;R$ 5.000;MG;M;60;1,59
12;R$ 550;PE;M;35;1,59
16;R$ 6.000;RJ;M;37;1,59
12;R$ 800;SP;F;55;1,59
17;R$ 788;PR;F;39;1,59
6;R$ 2.500;SP;M;41;1,59
16;R$ 5.000;MG;M;29;1,59
16;R$ 1.200;MG;F;53;1,59
16;R$ 4.000;MG;F;51;1,59
5;R$ 800;MG;M;36;1,59
5;R$ 700;PB;M;42;1,59
12;R$ 1.800;MT;M;30;1,59
12;R$ 2.000;PE;M;39;1,59
12;R$ 1.300;RS;M;32;1,59
16;R$ 2.400;SC;M;26;1,59
12;R$ 1.700;CE;M;33;1,59
13;R$ 1.800;RS;M;37;1,59
14;R$ 12.000;SP;M;52;1,59
9;R$ 10.000;RO;M;49;1,59
7;R$ 1.010;SP;M;52;1,59
16;R$ 10.000;MG;M;64;1,59
1;R$ 240;PI;M;58;1,59
1;R$ 2.100;MG;M;57;1,59
16;R$ 2.000;RJ;F;26;1,59
9;R$ 1.500;PR;M;68;1,59
1;R$ 300;AP;F;56;1,59
12;R$ 788;RO;F;36;1,59
9;R$ 1.800;RJ;M;61;1,59
9;R$ 1.200;PR;F;49;1,59
1;R$ 1.300;SC;M;57;1,59
12;R$ 1.500;RS;F;56;1,59
10;R$ 50;AP;F;26;1,59
5;R$ 500;RO;M;42;1,59
9;R$ 850;MT;M;25;1,59
3;R$ 500;SE;M;46;1,59
9;R$ 1.000;GO;M;47;1,59
12;R$ 1.800;SP;M;40;1,59
12;R$ 1.200;GO;M;35;1,59
14;R$ 1.700;BA;F;44;1,59
3;R$ 1.000;PR;M;40;1,59
15;R$ 788;RN;M;30;1,59
16;R$ 2.000;SP;M;54;1,59
12;R$ 600;PR;M;44;1,59
6;R$ 800;RJ;F;56;1,59
16;R$ 7.500;SP;M;74;1,59
12;R$ 1.500;PR;F;38;1,59
12;R$ 2.150;SE;F;34;1,59
2;R$ 600;PB;F;56;1,59
14;R$ 3.200;SP;M;39;1,59
12;R$ 2.000;PR;M;33;1,59
9;R$ 1.190;MA;M;55;1,59
12;R$ 788;AP;F;35;1,59
16;R$ 3.500;SP;F;36;1,59
6;R$ 1.600;SP;F;62;1,59
12;R$ 1.050;AP;F;42;1,59
2;R$ 500;BA;M;41;1,59
8;R$ 2.100;PR;M;39;1,59
16;R$ 8.100;SP;M;30;1,59
1;R$ 5.000;DF;M;51;1,59
8;R$ 800;PB;M;33;1,59
1;R$ 700;CE;M;68;1,59
8;R$ 600;CE;M;44;1,59
3;R$ 788;AL;M;45;1,59
4;R$ 520;BA;M;46;1,59
6;R$ 1.200;SP;M;49;1,59
9;R$ 1.800;ES;M;39;1,59
16;R$ 6.000;SP;F;51;1,59
12;R$ 800;PA;F;32;1,59
12;R$ 2.500;PA;M;56;1,59
16;R$ 3.000;RO;M;48;1,59
1;R$ 800;RJ;M;67;1,59
9;R$ 1.300;RO;M;35;1,59
12;R$ 1.100;SP;F;36;1,59
12;R$ 3.200;RO;F;59;1,59
6;R$ 900;PA;M;41;1,59
7;R$ 500;RS;F;62;1,59
12;R$ 850;PI;M;25;1,59
1;R$ 300;CE;F;69;1,59
12;R$ 1.000;AC;M;62;1,59
14;R$ 1.162;MG;M;34;1,59
15;R$ 1.500;MS;M;40;1,59
11;R$ 6.000;SP;M;46;1,59
13;R$ 1.700;MA;M;64;1,59
8;R$ 500;BA;F;56;1,59
12;R$ 1.400;SC;F;21;1,59
9;R$ 600;BA;M;60;1,59
12;R$ 788;TO;M;42;1,59
12;R$ 1.000;PE;M;39;1,59
4;R$ 600;RS;F;39;1,59
5;R$ 900;MG;M;49;1,59
16;R$ 975;BA;F;42;1,59
12;R$ 1.576;RS;F;47;1,59
4;R$ 600;PA;M;37;1,59
9;R$ 788;TO;F;67;1,59
7;R$ 800;MA;M;50;1,59
16;R$ 2.500;SP;F;48;1,59
12;R$ 1.038;RO;M;19;1,59
16;R$ 4.500;MG;F;35;1,59
7;R$ 1.000;RS;M;30;1,59
11;R$ 1.500;AC;M;31;1,59
12;R$ 5.300;RJ;M;39;1,59
12;R$ 1.580;RJ;M;42;1,59
12;R$ 1.200;RS;M;47;1,59
11;R$ 1.200;TO;M;76;1,59
14;R$ 4.000;MS;M;36;1,59
12;R$ 1.300;SP;M;57;1,59
12;R$ 1.600;SP;M;56;1,59
12;R$ 1.500;PE;M;51;1,59
1;R$ 1.500;MT;M;48;1,59
16;R$ 6.000;RJ;F;37;1,59
12;R$ 900;CE;M;30;1,59
9;R$ 1.650;RJ;M;54;1,59
12;R$ 3.000;PR;M;33;1,59
9;R$ 1.300;PA;M;35;1,59
1;R$ 914;MT;M;46;1,59
12;R$ 2.000;PB;F;37;1,59
12;R$ 2.800;RJ;M;35;1,59
12;R$ 940;SP;F;35;1,59
1;R$ 2.000;SP;M;42;1,59
13;R$ 5.000;BA;M;43;1,59
16;R$ 2.250;ES;F;47;1,59
9;R$ 3.000;PE;M;28;1,59
12;R$ 3.600;RO;F;38;1,59
9;R$ 100;AP;M;50;1,59
11;R$ 1.000;MA;M;21;1,59
10;R$ 900;SE;M;36;1,59
12;R$ 2.000;MT;M;55;1,59
7;R$ 850;RO;F;38;1,59
15;R$ 1.200;SP;M;38;1,59
12;R$ 3.000;PE;M;37;1,59
9;R$ 1.500;RN;M;22;1,59
5;R$ 788;ES;M;57;1,59
12;R$ 700;BA;M;31;1,59
12;R$ 3.000;TO;M;51;1,59
11;R$ 10.000;SP;M;26;1,59
6;R$ 2.000;SP;M;40;1,59
5;R$ 450;AC;F;51;1,59
15;R$ 5.000;RO;F;52;1,59
12;R$ 5.000;RJ;M;40;1,59
4;R$ 400;RO;F;40;1,59
11;R$ 1.200;PR;M;18;1,59
12;R$ 1.098;SP;M;34;1,59
8;R$ 2.300;MG;M;30;1,59
12;R$ 2.800;MS;M;42;1,59
13;R$ 2.400;PE;M;37;1,59
13;R$ 1.000;GO;F;24;1,59
12;R$ 1.800;RS;M;26;1,59
12;R$ 2.300;RS;M;38;1,59
1;R$ 25;PI;M;62;1,59
12;R$ 4.500;PR;M;24;1,59
12;R$ 3.800;RJ;M;36;1,59
16;R$ 2.200;PB;F;32;1,59
9;R$ 500;PA;M;31;1,59
12;R$ 3.200;DF;M;36;1,59
16;R$ 3.500;SP;M;34;1,59
12;R$ 2.800;RJ;F;47;1,59
1;R$ 250;RS;M;46;1,59
12;R$ 800;SE;M;28;1,59
13;R$ 788;MG;F;27;1,59
12;R$ 1.400;PA;M;30;1,59
4;R$ 900;RS;M;39;1,59
6;R$ 2.000;PR;F;59;1,59
9;R$ 1.500;PA;M;36;1,59
6;R$ 900;RJ;M;32;1,59
9;R$ 500;SP;F;35;1,59
13;R$ 1.100;RJ;F;38;1,59
4;R$ 250;TO;M;43;1,59
5;R$ 500;PA;M;37;1,59
9;R$ 1.100;GO;M;32;1,59
16;R$ 10.000;SP;M;36;1,59
12;R$ 500;SC;F;48;1,59
12;R$ 1.300;PA;M;42;1,59
9;R$ 788;SP;F;33;1,59
12;R$ 1.552;PE;M;48;1,59
16;R$ 2.000;TO;F;46;1,59
12;R$ 400;AP;M;30;1,59
8;R$ 2.500;GO;F;44;1,59
12;R$ 1.350;RJ;F;48;1,59
13;R$ 3.000;DF;F;30;1,59
5;R$ 1.500;RS;M;41;1,59
16;R$ 16.000;RJ;F;64;1,59
12;R$ 3.200;AP;M;41;1,59
16;R$ 4.000;MS;F;48;1,59
16;R$ 1.800;RJ;M;45;1,59
1;R$ 350;BA;M;66;1,59
16;R$ 6.000;MT;F;45;1,59
15;R$ 1.600;RJ;M;24;1,59
4;R$ 1.108;MG;M;52;1,59
12;R$ 788;CE;M;37;1,59
2;R$ 750;SP;M;64;1,59
16;R$ 1.050;MT;F;56;1,59
4;R$ 788;AP;M;26;1,59
12;R$ 1.500;SP;F;55;1,59
9;R$ 3.000;GO;M;47;1,59
12;R$ 788;BA;F;47;1,59
1;R$ 788;CE;M;55;1,59
12;R$ 380;PA;F;52;1,59
16;R$ 5.500;BA;M;47;1,59
12;R$ 1.435;CE;M;27;1,59
16;R$ 2.500;RJ;M;35;1,59
1;R$ 40;BA;F;60;1,59
3;R$ 1.180;GO;M;43;1,59
12;R$ 1.800;SP;M;41;1,59
12;R$ 1.200;MG;M;23;1,59
9;R$ 788;PE;M;30;1,59
1;R$ 390;BA;F;53;1,59
5;R$ 300;MG;M;46;1,59
16;R$ 2.000;PI;M;41;1,59
12;R$ 7.000;GO;M;32;1,59
9;R$ 380;RJ;F;42;1,59
5;R$ 1.000;BA;M;34;1,59
16;R$ 15.800;DF;M;40;1,59
5;R$ 600;RS;M;48;1,59
2;R$ 100;CE;F;63;1,59
5;R$ 500;RJ;M;66;1,59
12;R$ 1.500;GO;F;51;1,59
7;R$ 788;BA;M;32;1,59
12;R$ 1.000;BA;M;41;1,59
16;R$ 3.000;DF;F;51;1,59
4;R$ 400;MG;M;75;1,59
12;R$ 1.600;MT;F;41;1,59
9;R$ 2.000;SP;M;39;1,59
12;R$ 2.200;RS;M;39;1,59
9;R$ 1.800;MG;M;29;1,59
12;R$ 100;PA;F;54;1,59
9;R$ 788;AL;M;41;1,59
2;R$ 800;MA;M;60;1,59
12;R$ 1.500;RS;M;23;1,59
3;R$ 1.500;MG;F;48;1,59
13;R$ 1.100;SP;M;22;1,59
9;R$ 1.350;SP;M;40;1,59
12;R$ 788;MG;F;37;1,59
12;R$ 2.500;CE;M;38;1,59
12;R$ 2.200;PE;M;42;1,59
5;R$ 788;BA;M;48;1,59
16;R$ 5.100;PA;M;45;1,59
6;R$ 1.100;PI;M;54;1,59
8;R$ 560;PB;M;30;1,59
15;R$ 2.000;BA;M;53;1,59
10;R$ 400;AP;M;62;1,59
9;R$ 800;MT;F;45;1,59
12;R$ 3.200;MG;M;39;1,59
12;R$ 2.000;PE;F;36;1,59
16;R$ 3.500;RS;F;45;1,59
12;R$ 500;BA;M;30;1,59
10;R$ 850;GO;F;38;1,59
12;R$ 6.000;RR;F;53;1,59
1;R$ 1.000;RJ;F;50;1,59
9;R$ 600;RS;F;50;1,59
12;R$ 1.300;SC;M;36;1,59
12;R$ 2.200;PR;M;40;1,59
3;R$ 2.000;MG;M;53;1,59
5;R$ 1.700;SP;M;66;1,59
12;R$ 2.000;MA;M;37;1,59
6;R$ 500;PE;M;64;1,59
3;R$ 1.200;RJ;M;55;1,59
5;R$ 2.000;RS;M;66;1,59
1;R$ 400;PE;F;69;1,59
16;R$ 1.200;GO;M;24;1,59
15;R$ 3.000;MA;M;51;1,59
16;R$ 7.000;DF;F;65;1,59
8;R$ 1.200;MG;M;34;1,59
16;R$ 10.000;RJ;M;31;1,59
9;R$ 960;SP;F;53;1,59
6;R$ 2.000;RJ;F;63;1,59
16;R$ 12.000;SP;M;47;1,59
9;R$ 1.281;BA;M;57;1,59
7;R$ 2.400;MS;M;55;1,59
6;R$ 1.360;ES;M;28;1,59
12;R$ 1.500;RS;M;58;1,59
5;R$ 300;MG;M;48;1,59
9;R$ 788;CE;M;43;1,59
9;R$ 350;PE;F;30;1,59
12;R$ 2.000;RJ;M;59;1,59
6;R$ 788;RS;M;55;1,59
8;R$ 1.600;BA;M;33;1,59
15;R$ 1.400;CE;M;29;1,59
4;R$ 800;PA;M;44;1,59
1;R$ 350;PB;M;60;1,59
15;R$ 975;MG;F;32;1,59
12;R$ 900;MG;F;45;1,59
16;R$ 1.576;MT;F;44;1,59
1;R$ 200;BA;M;36;1,59
5;R$ 1.000;SP;M;52;1,59
11;R$ 950;RJ;F;28;1,59
5;R$ 880;PB;M;56;1,59
9;R$ 810;CE;M;39;1,59
12;R$ 2.400;MT;F;54;1,59
4;R$ 550;PA;M;52;1,59
12;R$ 4.800;RS;M;41;1,59
9;R$ 1.400;PA;M;43;1,59
1;R$ 1.200;MS;F;57;1,59
16;R$ 600;AP;F;39;1,59
6;R$ 950;RS;F;47;1,59
9;R$ 1.500;SC;M;28;1,59
16;R$ 1.000;PE;M;68;1,59
5;R$ 100;RS;M;68;1,59
5;R$ 200;RS;M;49;1,59
12;R$ 788;MA;M;31;1,59
16;R$ 5.000;SP;M;45;1,59
9;R$ 1.600;RJ;F;71;1,59
10;R$ 1.200;MG;M;23;1,59
12;R$ 1.576;GO;M;32;1,59
1;R$ 800;PE;M;67;1,59
9;R$ 948;PB;M;39;1,59
9;R$ 3.000;SP;M;54;1,59
9;R$ 800;MG;M;64;1,59
12;R$ 9.000;SC;M;40;1,59
12;R$ 2.400;PA;M;33;1,59
6;R$ 1.200;SP;M;53;1,59
5;R$ 300;PI;M;47;1,59
16;R$ 7.000;RJ;F;36;1,59
12;R$ 5.000;MS;M;44;1,59
6;R$ 960;RS;F;41;1,59
12;R$ 1.600;CE;M;29;1,59
9;R$ 788;PE;M;47;1,59
7;R$ 1.000;BA;F;55;1,59
5;R$ 2.000;CE;M;39;1,59
12;R$ 800;RS;F;39;1,59
8;R$ 480;RS;M;52;1,59
16;R$ 9.000;PR;F;44;1,59
11;R$ 1.500;SP;F;42;1,59
16;R$ 4.000;SP;F;45;1,59
12;R$ 1.100;AP;M;37;1,59
16;R$ 788;PB;F;52;1,59
6;R$ 140;MG;F;55;1,59
5;R$ 1.000;RS;M;53;1,59
6;R$ 1.200;SP;F;32;1,59
12;R$ 2.100;PE;M;36;1,59
12;R$ 4.200;CE;M;40;1,59
16;R$ 2.700;PA;M;37;1,59
16;R$ 1.576;MG;M;49;1,59
15;R$ 1.000;MG;M;27;1,59
1;R$ 1.000;RS;F;67;1,59
12;R$ 788;PE;F;55;1,59
3;R$ 500;MT;M;54;1,59
9;R$ 1.200;SP;M;51;1,59
8;R$ 1.500;MG;F;33;1,59
16;R$ 6.500;PE;M;38;1,59
14;R$ 890;PB;F;32;1,59
9;R$ 980;SC;F;47;1,59
6;R$ 500;RS;M;67;1,59
12;R$ 2.200;MG;M;48;1,59
6;R$ 800;GO;F;38;1,59
16;R$ 5.700;SC;M;60;1,59
12;R$ 788;AP;F;37;1,59
6;R$ 1.300;RS;M;38;1,59
12;R$ 1.500;SP;M;30;1,59
3;R$ 150;MG;M;68;1,59
17;R$ 788;MG;F;34;1,59
16;R$ 400;RO;M;47;1,59
6;R$ 2.450;SP;M;34;1,59
16;R$ 9.500;DF;F;40;1,59
6;R$ 879;BA;M;22;1,59
2;R$ 250;AP;F;49;1,59
1;R$ 800;SP;M;57;1,59
14;R$ 3.000;PB;M;40;1,59
15;R$ 788;RN;M;22;1,59
16;R$ 4.000;MS;F;36;1,59
15;R$ 3.400;PE;M;38;1,59
14;R$ 1.280;SP;M;25;1,59
9;R$ 2.000;TO;M;43;1,59
12;R$ 1.000;MA;M;26;1,59
12;R$ 500;PE;F;50;1,59
1;R$ 200;MA;M;76;1,59
10;R$ 2.000;SP;F;47;1,59
1;R$ 850;PE;M;37;1,59
4;R$ 200;PB;F;39;1,59
12;R$ 1.500;PR;M;43;1,59
12;R$ 3.000;MT;M;36;1,59
12;R$ 988;PR;F;33;1,59
9;R$ 1.500;RS;F;46;1,59
4;R$ 1.000;MA;M;50;1,59
9;R$ 800;AP;F;37;1,59
9;R$ 4.000;PR;M;48;1,59
12;R$ 980;RJ;F;28;1,59
5;R$ 200;RS;F;54;1,59
16;R$ 5.000;RS;F;53;1,59
16;R$ 1.200;PI;M;40;1,59
5;R$ 780;SP;M;67;1,59
5;R$ 1.500;SP;M;34;1,59
16;R$ 16.000;DF;M;27;1,59
12;R$ 788;PA;F;45;1,59
12;R$ 1.500;MG;M;29;1,59
3;R$ 600;BA;M;39;1,59
9;R$ 700;AP;F;44;1,59
16;R$ 1.000;AP;F;57;1,59
1;R$ 1.200;CE;M;53;1,59
5;R$ 400;AC;M;49;1,59
12;R$ 400;MG;F;32;1,59
12;R$ 1.100;BA;F;40;1,59
12;R$ 1.900;BA;M;41;1,59
12;R$ 2.000;AP;M;53;1,59
5;R$ 1.600;PR;M;28;1,59
12;R$ 350;RO;M;20;1,59
12;R$ 380;BA;F;27;1,59
12;R$ 5.000;MG;M;66;1,59
13;R$ 1.500;RJ;M;33;1,59
16;R$ 2.500;RS;M;54;1,59
1;R$ 800;GO;M;37;1,59
12;R$ 2.400;BA;M;43;1,59
8;R$ 788;RS;M;30;1,59
4;R$ 500;RN;M;29;1,59
4;R$ 700;BA;M;48;1,59
16;R$ 9.000;RJ;M;60;1,59
5;R$ 160;PB;F;57;1,59
5;R$ 788;GO;F;53;1,59
16;R$ 3.000;SP;M;54;1,59
9;R$ 950;PA;F;32;1,59
12;R$ 1.500;RS;M;51;1,59
7;R$ 2.500;PA;M;19;1,59
12;R$ 1.500;RS;M;52;1,59
1;R$ 1.200;GO;M;45;1,59
6;R$ 3.000;PR;F;65;1,59
13;R$ 900;AL;M;53;1,59
15;R$ 4.000;DF;M;41;1,59
12;R$ 788;GO;F;31;1,59
12;R$ 150;MA;M;33;1,59
8;R$ 2.000;ES;M;38;1,59
16;R$ 2.600;CE;F;48;1,59
1;R$ 788;TO;M;61;1,59
4;R$ 1.200;RS;M;54;1,59
12;R$ 788;BA;F;41;1,59
12;R$ 800;PA;F;47;1,59
12;R$ 1.000;PE;M;33;1,59
12;R$ 887;CE;F;23;1,59
9;R$ 500;MA;F;50;1,59
12;R$ 1.200;PE;M;43;1,59
16;R$ 19.663;MG;F;60;1,59
16;R$ 1.500;MG;F;53;1,59
1;R$ 250;TO;M;51;1,59
12;R$ 1.500;MA;M;42;1,59
16;R$ 6.000;PR;M;41;1,59
16;R$ 5.000;MG;M;29;1,59
6;R$ 1.500;MG;M;41;1,59
16;R$ 4.500;CE;M;31;1,59
16;R$ 15.000;RS;F;54;1,59
7;R$ 3.000;PI;M;72;1,59
5;R$ 788;CE;M;36;1,59
8;R$ 1.200;SP;M;33;1,59
16;R$ 6.900;SC;F;28;1,59
12;R$ 3.000;MG;M;58;1,59
12;R$ 600;PR;M;58;1,59
12;R$ 2.200;PR;M;24;1,59
1;R$ 480;CE;M;32;1,59
9;R$ 2.000;MG;M;38;1,59
5;R$ 2.300;SP;F;62;1,59
8;R$ 300;MA;M;35;1,59
15;R$ 850;SC;F;31;1,59
9;R$ 920;RJ;F;61;1,59
9;R$ 2.500;RS;M;67;1,59
2;R$ 1.200;GO;F;52;1,59
12;R$ 800;GO;M;31;1,59
5;R$ 788;CE;M;46;1,59
4;R$ 1.100;SC;M;37;1,59
8;R$ 1.500;PI;M;32;1,59
16;R$ 8.000;SP;F;30;1,59
6;R$ 600;PE;M;34;1,59
9;R$ 600;RJ;F;60;1,59
12;R$ 2.000;SP;M;33;1,59
10;R$ 1.200;AP;M;48;1,59
9;R$ 1.400;MG;M;43;1,59
12;R$ 3.000;MT;M;38;1,59
16;R$ 7.200;MG;M;49;1,59
12;R$ 1.600;SP;M;43;1,59
9;R$ 788;ES;F;41;1,59
9;R$ 788;PA;M;36;1,59
12;R$ 1.047;MG;F;34;1,59
16;R$ 5.000;SP;M;38;1,59
6;R$ 1.000;SC;M;38;1,59
12;R$ 976;RJ;F;54;1,59
10;R$ 1.000;RS;M;66;1,59
12;R$ 3.000;AP;M;31;1,59
9;R$ 788;MT;M;34;1,59
4;R$ 4.000;GO;M;59;1,59
5;R$ 788;TO;M;81;1,59
2;R$ 200;MA;M;70;1,59
6;R$ 1.200;PR;M;42;1,59
1;R$ 1.300;SP;F;42;1,59
12;R$ 872;RO;F;44;1,59
9;R$ 900;MG;M;47;1,59
9;R$ 1.200;GO;M;63;1,59
9;R$ 900;PA;M;29;1,59
9;R$ 1.400;RS;M;36;1,59
12;R$ 1.300;RJ;M;42;1,59
9;R$ 1.500;RS;F;55;1,59
9;R$ 1.200;BA;F;57;1,59
9;R$ 1.500;PI;F;42;1,59
1;R$ 789;BA;F;51;1,59
1;R$ 350;BA;M;58;1,59
9;R$ 250;AP;M;39;1,59
12;R$ 2.600;PA;M;43;1,59
9;R$ 1.000;MG;F;36;1,59
5;R$ 400;MG;M;51;1,59
12;R$ 1.200;RJ;M;47;1,59
12;R$ 788;SE;F;42;1,59
6;R$ 900;SE;M;74;1,59
3;R$ 150;BA;M;67;1,59
12;R$ 788;SP;M;33;1,59
12;R$ 788;MG;F;57;1,59
9;R$ 1.800;RJ;F;32;1,59
9;R$ 900;SP;M;28;1,59
12;R$ 200;PB;F;51;1,59
4;R$ 788;MG;M;40;1,59
5;R$ 860;SE;M;37;1,59
5;R$ 550;BA;F;55;1,59
12;R$ 1.180;MG;M;26;1,59
5;R$ 1.200;SE;M;36;1,59
12;R$ 1.273;RS;F;42;1,59
16;R$ 4.000;SC;F;40;1,59
11;R$ 788;RJ;F;50;1,59
12;R$ 5.600;RS;M;46;1,59
16;R$ 800;PR;F;37;1,59
4;R$ 800;PA;F;55;1,59
6;R$ 700;PA;M;51;1,59
12;R$ 1.000;PA;M;40;1,59
10;R$ 800;RN;M;47;1,59
16;R$ 5.000;RJ;M;41;1,59
16;R$ 10.000;PE;M;47;1,59
8;R$ 841;CE;M;36;1,59
14;R$ 6.000;MG;M;41;1,59
3;R$ 600;MG;M;33;1,59
6;R$ 980;RS;M;39;1,59
12;R$ 2.200;RJ;F;36;1,59
12;R$ 500;PE;F;60;1,59
3;R$ 300;PB;M;49;1,59
16;R$ 4.000;SP;M;32;1,59
16;R$ 5.500;PR;M;50;1,59
