sortimento;reposição;layout;conforto;limpeza;atendimento;preço;desconto
5,480926514;4,531573296;5,53027916;6,271808624;6,213171482;1,75231874;4,178368568;5,553875446
6,056967735;4,536632538;6,677303314;5,932865143;5,544363022;0,286566854;4,827484131;6,75158596
6,490327358;5,267355442;6,813299179;6,241299629;5,99568224;1,312593102;3,583937168;5,081765175
6,008392811;4,590238094;6,526547432;5,988075256;5,934648514;2,338619471;4,596815109;5,716570854
6,093423367;4,622894287;6,663952351;6,069838524;5,365527153;0,286566854;4,839988708;6,726361752
5,400546074;4,50344944;5,397643089;6,284326077;6,261464596;0,433141947;4,281242847;5,67190361
5,338418961;4,546093941;5,230743885;6,142138481;5,939138412;0,579717159;4,063841343;5,627997398
5,794506073;4,597754955;6,091256618;6,068048954;5,480670929;1,019442797;4,302865982;5,730130196
5,80287075;4,921284199;5,78445673;6,730993748;5,79651022;2,338619471;3,938326597;5,227171898
5,226074696;4,58900547;4,963143826;6,099261284;6,021605492;1,75231874;4,44201088;6,367242813
5,765408039;4,656321049;5,974494934;6,186804295;5,587464333;3,071495533;4,351381779;5,928788662
5,34398365;4,663592815;5,124374866;6,061103821;6,009932518;3,364645958;3,777742386;5,032659054
5,707046509;4,650590897;5,863502502;6,041500092;5,605086327;1,166018009;3,732758999;4,745427132
6,251795769;4,772593975;6,830997944;6,685703754;6,130374908;1,312593102;4,555122852;6,199605465
6,178645611;4,674972057;6,782319069;6,01644659;6,000373363;1,605743527;4,41147089;5,423158169
6,348647118;5,063500881;6,733793736;6,391125202;5,619821548;3,364645958;4,50147438;6,367969036
5,903365135;5,455683231;5,451046944;6,56905508;6,25514555;1,459168315;3,479088783;4,753632545
6,115641117;4,561748981;6,769533157;5,995224476;5,729051113;0,872867584;4,703048706;6,178358078
6,140402794;5,406239033;5,974566936;7,01583004;6,857522964;0,579717159;4,010872364;5,65816021
5,738055706;4,700609207;5,87550211;6,111296177;5,393330097;0,726292372;4,029283047;5,139494419
6,065255165;4,628325462;6,602184772;6,005703926;5,748679161;1,459168315;4,596467972;6,355843544
6,203695297;4,643044949;6,864346027;6,187784195;5,228257179;0,286566854;4,557243824;6,113792419
6,006728649;4,52862072;6,584836483;5,872416019;5,606391907;1,166018009;4,763829708;6,243938446
5,540253639;4,50826025;5,672246933;6,245282173;5,480312347;0,579717159;4,378937721;5,424962997
5,82359314;4,576066494;6,171119213;5,969460964;5,013368607;0,286566854;3,978837729;5,074149132
5,592991829;4,520488262;5,765494823;5,959936142;5,008729935;0,286566854;4,139650822;5,487826824
5,856375694;4,549808979;6,262942791;5,960559845;5,715710163;1,75231874;4,531247139;6,312499523
5,262336731;4,554494381;5,070179462;6,267426491;5,650453091;4,244096756;4,398701668;6,018708706
6,29462862;5,18008852;6,509168625;6,45101881;6,085177898;1,166018009;4,044820786;5,818423748
5,545276642;4,525168896;5,665384769;5,91353035;5,550783157;1,312593102;3,949155569;5,330534458
5,916543961;4,530173779;6,402914047;6,608133793;6,465807438;1,75231874;5,181425571;7,065361977
5,502019882;4,676905155;5,427134514;6,357385635;5,571260929;3,657796144;3,964648962;5,049930573
5,239155293;4,539597988;5,038712502;6,227422237;5,389406681;2,778345108;4,088020802;5,093649387
5,356735706;4,59124279;5,222228527;6,274906635;6,004798412;0,433141947;4,224546909;5,862023354
6,432364464;5,014264584;6,950463772;6,503949642;6,054595947;1,898893952;4,56406498;6,143018723
6,060644627;4,585110188;6,63617897;5,989462852;5,242278576;1,166018009;4,24546957;5,312521458
6,015962124;4,500236034;6,631688118;5,858494759;5,113481045;1,166018009;4,929787636;6,693584442
6,031819344;4,849124432;6,314514637;6,450500011;5,998150826;1,898893952;4,148954868;5,264847279
5,160611629;4,487921715;4,933301449;5,922838211;5,089244366;0,286566854;3,471062183;4,591257572
6,14774704;4,8128829;6,582610607;7,724615097;7,678524017;1,166018009;5,283890724;6,789704323
5,594150543;4,888528824;5,399772167;6,192263126;5,210985661;0,726292372;4,087323189;5,567803383
6,014097214;4,529098988;6,599095345;5,997591496;5,104361057;1,75231874;4,716787338;6,421423435
5,413430214;4,59330368;5,333557129;6,050238132;5,061109066;0,726292372;4,397377968;6,019020081
6,289614677;5,310513973;6,368714809;6,419765949;5,636811256;0,726292372;3,724479914;5,54454422
6,040975571;4,746203899;6,43574667;6,115945816;5,836292744;1,459168315;4,362197876;5,629933834
6,29542923;4,756606102;6,934252262;6,172554493;5,960659027;3,950946569;4,830817223;6,482839584
6,459339619;5,15799427;6,860684872;8,033597946;7,058486938;3,511220932;5,249521732;6,832126141
6,053098202;4,564851284;6,641345024;5,949187279;5,619511604;1,459168315;4,947820187;6,790884018
6,087314129;4,813788414;6,460839748;6,440487862;5,959698677;1,166018009;4,715640068;6,303871632
5,186849594;4,492461681;4,981236935;5,906049252;5,144452572;1,166018009;3,535611153;4,630904675
5,932754517;4,65031004;6,315199375;6,017662525;5,104032993;4,244096756;4,5749259;6,531266212
6,91079092;5,187584877;7,733996868;7,384073257;6,517009735;4,097521782;4,968696594;6,265934944
6,884613991;5,144975185;7,724252224;7,470855713;6,616357803;1,166018009;4,940140247;6,337152481
6,096117973;5,328501701;5,96373415;7,082409859;6,401177406;1,019442797;4,00033617;5,631428719
5,16414547;4,533930779;4,894359589;5,993069172;5,895776272;0,579717159;3,593913317;4,636420727
6,436375141;5,257073879;6,715676308;6,482956886;5,661439896;1,459168315;4,056238174;5,96820879
5,715888023;4,65783596;5,873940468;5,916883469;5,83096981;1,166018009;3,959141254;5,619084835
5,112884521;4,513737202;4,812031746;5,973590851;5,106014729;0,726292372;4,458087444;6,4067173
6,152240276;4,650202751;6,754277706;6,187530994;6,063334942;0,726292372;4,652913094;6,217863083
6,108335495;4,811257839;6,505412579;6,986970901;6,982950211;1,75231874;5,074032307;6,977294922
5,50314045;4,589430332;5,516850948;6,23588562;5,638454914;1,898893952;4,007191181;5,140119553
5,181967735;4,475935936;4,987998962;5,864928722;5,82186079;2,631769896;3,735604286;5,004178524
5,232396126;4,491685867;5,073106289;5,959549904;5,956379414;0,433141947;3,902908087;5,62275219
5,628555298;4,485388756;5,871722221;5,860446453;5,599626541;1,605743527;4,068309784;5,323061466
5,723040581;4,581627369;5,964453697;5,932619095;5,78689909;0,286566854;4,28053093;5,705031395
6,209055901;4,517755508;7,000355721;6,205016136;5,921192646;0,726292372;4,527061939;6,117650986
5,397506237;4,494931698;5,400080681;6,02432251;5,540410042;1,898893952;4,453511715;5,726178169
5,359947205;4,60419178;5,215702534;6,137840748;6,073049545;0,872867584;4,138382912;5,429993153
6,178495407;5,009916782;6,44707346;6,71975708;6,028238773;3,071495533;4,609636784;6,167870998
5,882788658;4,574271202;6,291306019;6,3445611;6,029203892;0,872867584;4,634284973;6,298985481
5,50120163;4,906889439;5,195514202;6,085556984;5,35101223;1,898893952;3,917855024;5,510150433
5,376614571;4,561841011;5,291388035;5,978118896;5,248136997;1,75231874;3,938229561;5,04655838
6,922570229;6,510947704;6,434192181;6,959283829;6,167280197;3,218070507;2,682373762;4,469099998
6,068099499;4,810156822;6,42604208;6,299311161;5,454734802;0,872867584;4,684531212;6,501513481
6,258363724;4,907078266;6,709648609;6,639527798;6,284490585;0,872867584;4,467368603;5,515807629
5,573924541;4,49938488;5,748464108;5,920265198;5,749292374;2,631769896;4,627259731;6,011075974
5,822626114;4,720011711;6,025239944;6,191893578;5,824750423;0,726292372;4,37434864;5,836291313
6,538321495;4,727719307;7,448923588;6,775932789;6,060925961;1,898893952;5,218686104;7,087976456
6,983876228;5,506150246;7,561602116;7,076093674;6,641458511;2,631769896;4,514021873;6,039761066
6,476946354;5,176578045;6,877314568;7,760744572;7,729530334;2,778345108;4,930900574;6,122012138
6,294741631;5,046655178;6,642828465;7,106993198;6,1730299;0,726292372;4,429256916;6,12163496
5,595125675;4,771273613;5,518977642;5,922433853;5,028294563;0,726292372;3,779031277;5,733403206
5,973194122;4,548342705;6,498044968;6,030833721;5,203186035;0,433141947;4,149751663;5,236126423
5,517647266;4,565323353;5,569971085;6,053828239;5,396553993;2,192044258;4,002892494;5,42481041
5,75157547;4,948906422;5,6542449;6,631048679;5,853343964;0,433141947;4,110994816;5,903035641
5,210517406;4,59850502;4,922529697;6,043777466;5,194535255;3,071495533;4,149471283;5,347066402
5,713606834;4,712677479;5,814536095;6,444069862;5,60303688;2,338619471;4,139617443;5,66265583
5,736241817;5,023555279;5,548928261;5,987318039;5,335306168;3,950946569;3,974606752;5,166229248
5,549781799;4,591663837;5,607899666;6,224398136;5,69507885;0,579717159;4,032208443;5,342324734
6,050601959;4,940074921;6,261128902;6,616373062;5,817418575;0,433141947;4,385895252;5,805659294
6,065152168;4,928209305;6,302094936;6,147438049;6,087369442;1,166018009;3,920706272;5,612884045
5,453215599;4,554848671;5,451581955;6,099663734;5,957483292;1,312593102;4,130750179;5,694714546
5,956882477;4,640160084;6,373604298;6,413803101;6,334204674;1,898893952;4,555458069;6,281704426
5,421104431;4,519169807;5,423039436;6,065554142;5,881183147;1,166018009;4,351228714;6,081304073
5,357584953;4,60379982;5,211369514;5,952962875;5,662829399;0,286566854;3,82726264;5,713134766
5,588831902;4,509545803;5,768117905;6,036230087;5,182136536;0,433141947;4,287739277;5,780303001
6,434017181;5,130860329;6,837173462;6,67216301;6,512140751;1,312593102;4,273199558;5,754413605
5,76670742;4,654801846;5,978613377;6,072262764;5,157428265;1,605743527;4,052606106;5,586503029
5,179452896;4,664390087;4,794516087;5,948708057;5,205883026;2,631769896;4,176565647;5,844961166
6,32036972;5,350036144;6,390703201;6,59231472;6,0291996;3,657796144;4,044913769;5,26777792
5,877293587;4,487644672;6,366942406;5,851073265;5,621028423;0,433141947;4,239375114;5,751727104
6,176690102;4,667457104;6,785923004;6,104589939;5,477462292;0,872867584;4,201008797;5,323959827
6,157153606;4,617296696;6,797010422;6,943190098;6,39838171;1,75231874;4,916948318;6,097084999
5,252177715;4,634312153;4,970043182;6,13317585;5,403224468;1,312593102;3,948004723;5,445198059
5,483793259;4,549836159;5,517749786;6,090774536;5,151463032;0,286566854;4,235960484;5,636369705
5,843279839;4,80488205;5,981677055;6,091454506;5,471322536;1,166018009;3,748530149;4,93596983
5,268119812;4,527732849;5,108507156;5,924627781;5,490374088;0,286566854;3,915072441;5,057875156
5,747182369;4,564636707;6,029727936;5,862467289;5,751981735;1,898893952;4,559926987;6,526633263
5,384719849;4,873088837;4,996351242;6,060601234;5,952625751;0,433141947;3,803699017;5,487698555
5,225113869;4,543123245;5,007104397;5,986643791;5,401418209;1,166018009;4,050786018;5,433979511
6,129185677;5,399555683;5,958815575;6,634929657;6,606375694;0,579717159;3,519165516;5,039151192
5,507535934;4,498240948;5,616830349;6,600250721;6,130924702;0,726292372;4,486945629;6,391369343
5,575580597;4,590748787;5,660411835;6,143656731;5,728849888;1,312593102;4,069031239;5,737575054
6,173877716;4,697250843;6,750504971;6,200573444;5,416734695;0,286566854;4,34270668;5,858427048
5,379034996;4,607843399;5,250226021;6,0827384;5,370707512;2,631769896;4,37877655;6,34924984
5,811127663;4,666858673;6,055397034;5,985738277;5,733672142;1,312593102;4,29349184;6,214230537
5,557951927;4,726644993;5,489258766;6,410645485;5,702699661;2,631769896;4,102327824;5,658686161
6,077828407;4,507678032;6,747978687;5,993749619;5,354976654;2,485194683;4,665963173;6,411137104
5,558276176;4,620496273;5,596056461;6,060904503;5,67520237;1,019442797;4,0525527;5,514331818
5,489045143;4,525346279;5,552743912;6,022490025;5,584137917;0,872867584;4,252383709;5,320761204
6,109624863;4,575210094;6,744040012;6,026975155;5,424265385;1,459168315;4,680261612;6,393958569
6,010514736;4,696863651;6,424165726;6,34949398;5,839388847;3,950946569;5,168626785;7,026311874
5,264069557;4,490810871;5,137327671;5,902666092;4,927415848;0,579717159;3,820443869;5,044735909
6,454216003;5,157841206;6,850590229;6,072887421;5,856121063;2,045469046;4,413521767;6,385269642
5,698421478;4,667899609;5,828942776;6,120096207;5,130524158;2,338619471;4,382334232;5,581634521
5,853904724;4,569552422;6,238256454;5,996030807;5,88202858;0,433141947;4,507116318;6,330739021
6,284725189;4,905253887;6,764196873;6,043366909;5,914241791;1,75231874;4,325252533;6,013763428
5,978343964;4,586506844;6,470180988;5,956512928;5,595656395;1,019442797;4,280021667;5,866948128
5,7990942;4,585058689;6,113129139;5,914036274;5,744449139;0,579717159;3,920388699;5,206876755
8,838712692;8,841450691;7,935975552;7,671947956;7,555455208;2,924920321;0,942775965;2,372443914
5,466471195;4,601949692;5,430992603;6,528779507;5,964218616;3,804371357;4,777775764;6,411149502
6,235237122;4,78984499;6,780629158;6,283416748;6,264650822;3,071495533;4,447972298;6,124497414
5,401089191;4,492668152;5,409510136;5,984407425;5,979584694;0,579717159;3,819482565;5,249034405
5,892900467;4,938846588;5,946953773;6,217875957;5,823476315;0,433141947;3,733869076;5,184065819
5,445440769;4,483689785;5,507191658;5,857554436;5,325359821;0,872867584;3,99515152;5,246947289
6,224297047;4,564573288;6,98402071;6,750876427;5,872714043;2,045469046;5,237318039;7,22923851
6,766162872;4,801196575;7,831128597;7,279895306;6,478456497;3,218070507;5,535962105;7,255161285
5,283114433;4,747450352;4,918778896;5,906009197;5,028879166;0,433141947;3,610820293;5,529787064
5,645443916;4,695166588;5,695721626;6,057528496;5,566122532;3,071495533;4,663872719;6,639399052
6,762842178;6,509442329;6,116241455;6,848992348;6,38558197;2,485194683;2,260330677;3,651088715
6,519982338;5,446336746;6,693628311;6,129963398;5,172012329;1,459168315;3,849628448;5,692073822
5,481635094;4,594418049;5,46885252;6,052179813;5,697500229;0,286566854;4,29762125;5,849882603
5,80366993;4,687589169;6,019750118;6,225895882;6,043905258;1,605743527;4,337396145;6,270751476
5,729914665;4,696227551;5,863602161;6,162356853;5,767546654;1,166018009;4,330593109;5,710217476
5,824510574;4,58036375;6,168657303;6,202968597;5,237642765;2,485194683;4,466707706;6,213728905
6,30039978;5,354186535;6,346613407;6,784087658;5,904732227;0,872867584;4,356602669;6,292834282
5,985719681;4,5692873;6,502151966;5,99789381;5,274181366;0,579717159;4,365515709;5,840706825
5,984396935;4,554160595;6,514633656;6,125715733;5,89651823;2,485194683;4,618901253;5,887931824
6,025720119;4,530058384;6,62138176;5,980169773;5,664275169;0,433141947;4,719215393;6,394368172
5,27623558;4,550818443;5,101652622;5,959228516;5,832045555;0,872867584;4,109516621;5,98826313
6,150396347;4,531778336;6,869014263;6,543389797;6,2610569;0,872867584;5,264781475;7,133860588
5,332029343;4,561364651;5,202694416;5,888391018;4,911385536;3,511220932;3,990246296;5,467260838
6,013325691;4,660608768;6,466042042;5,981538296;5,752353191;1,459168315;4,354578495;6,289161682
5,749632359;4,80652523;5,792739391;6,466985226;6,109873295;2,045469046;4,479082108;5,749423981
8,676840782;7,573142529;8,88053894;8,452155113;7,711963654;2,045469046;3,277359962;4,941121578
7,097193718;5,059067249;8,235321045;7,769063473;7,384477615;1,166018009;5,532240868;6,566745281
5,432561874;4,651189327;5,313934326;5,884973049;5,063295841;0,872867584;3,662982464;5,327616215
6,134880543;4,502902031;6,866858959;6,188259125;5,761909008;1,459168315;4,654839039;5,796462059
6,222473621;4,63164854;6,913298607;6,138733387;6,096737862;1,166018009;4,69442749;6,681953907
5,384902;4,47603941;5,393764973;5,860290527;5,653289795;0,433141947;3,942875862;5,571761608
5,257069588;4,524793625;5,089345932;5,977850914;5,571288109;0,726292372;4,146185398;5,364368439
5,965119362;4,567317486;6,462921619;5,920797348;5,719475746;0,872867584;4,42863512;6,145078659
6,217908382;4,60496664;6,930850029;6,339179993;5,553427696;1,019442797;4,575340271;6,18380928
6,749382019;5,533152103;7,065611362;7,010064125;6,976965904;1,605743527;4,009924412;5,870270729
5,492219448;4,488647938;5,595790863;6,087242126;5,804850578;0,579717159;4,407629967;5,851213455
6,219474792;5,032873154;6,506075859;6,439209938;5,913377762;2,631769896;4,685667515;6,667862892
5,626333237;4,634232998;5,718433857;6,203522682;6,154919624;2,045469046;4,535969734;6,099398613
6,116687775;5,654895306;5,678479671;6,402468204;6,151125431;1,459168315;3,0387187;4,163218498
5,38126421;4,562674046;5,299854279;6,373094559;5,924902916;0,579717159;4,549854279;6,389082909
5,857465744;4,891851902;5,923079014;6,108032227;5,12523222;3,071495533;4,133791924;5,835512638
5,487691879;4,544104576;5,531279564;5,92980051;5,819065094;1,459168315;4,145750046;5,767856121
5,590029716;4,559364319;5,720694542;6,009102345;5,479057789;3,071495533;4,401516438;5,535499573
8,5296278;6,206031799;9,953224182;9,947690964;9,086483955;0,726292372;5,538315773;6,769551277
6,844371796;5,431090832;7,357652187;6,65542078;6,121260166;0,872867584;4,42001152;6,299196243
6,248748779;4,602462292;6,995035648;6,219562054;5,946056843;1,459168315;5,207760334;7,051710129
5,874531746;4,545941353;6,30312252;5,904447556;5,687460423;0,286566854;4,009858131;5,455709934
5,603456497;4,718017101;5,588896275;6,207166195;5,993916988;2,192044258;4,301150322;6,292153358
5,062939644;4,500861168;4,725018024;5,871740341;5,585015297;1,459168315;3,613437176;4,799332619
5,320747375;4,528728008;5,212766171;6,000596046;5,937469482;0,433141947;4,295353889;6,076537132
6,020106792;4,487921715;6,652291775;5,867458344;5,276367664;3,364645958;4,823457718;6,102889538
5,925718307;4,641120911;6,310316086;6,193116665;5,309696674;0,726292372;4,330760956;5,352283478
5,92105341;4,477402687;6,464704037;5,891264439;5,273737907;1,459168315;4,306698322;5,481482029
5,815453053;4,721797943;6,009108067;6,456105232;5,779571533;2,192044258;4,57047987;5,981301785
6,625575066;5,865664482;6,485485077;6,531745911;6,129511833;1,166018009;2,959025145;4,174443722
5,951219559;4,549100399;6,4533391;7,013288498;6,798857689;1,166018009;4,993282795;6,434779167
6,29242897;4,877046108;6,807812214;6,316412926;5,868145943;2,485194683;4,345333099;5,399217129
5,944430351;4,537975311;6,450885296;6,153272629;5,37157774;0,579717159;4,023983479;5,067211628
6,001256943;5,040819168;6,061694145;7,210671425;6,489902496;1,75231874;4,478153706;6,088352203
5,274175644;4,794892311;4,853458405;5,906598091;4,921147346;0,433141947;3,556317329;5,091295719
5,241509438;4,484338284;5,098680019;5,918708324;5,310332298;1,312593102;4,103695393;6,014353752
5,242444992;4,569270134;5,015619278;5,863259315;5,375798702;0,726292372;3,471671104;4,477706909
6,220288277;4,705668449;6,834908485;6,244148254;5,902839661;1,312593102;4,275420666;5,372164726
5,253682613;4,493614674;5,113750458;6,12339735;6,035553932;3,511220932;4,238452911;5,945552826
5,359714031;4,806390285;5,013037682;5,94705677;5,273042202;2,924920321;3,375328541;4,612408161
5,871655464;4,560820103;6,28249073;5,905364037;5,587163925;2,192044258;4,666742325;6,443878174
5,765543938;4,624682903;6,006405354;5,970274448;5,79076767;2,045469046;4,110562801;5,280103683
5,267142773;4,547873974;5,086411476;5,919343948;4,995713234;1,605743527;4,163262367;5,929167271
6,645996094;5,584943295;6,807049274;6,178360939;5,932237625;1,605743527;3,29080987;4,754977226
5,578132629;4,645424366;5,610840321;6,055390835;5,913387299;0,872867584;4,138296127;5,287740707
5,595755577;4,868382454;5,423128605;6,294313431;5,597160339;1,898893952;4,020990372;5,60266161
5,410736561;4,606011868;5,315461159;6,09713316;5,356006622;0,872867584;4,325127125;5,904658794
5,827895641;4,613660812;6,142130375;5,957622051;5,072660923;1,898893952;4,307001114;6,277723312
8,095077515;7,662545681;7,627608776;8,074158669;7,723633766;1,459168315;2,50824523;4,260904789
5,960196972;4,5421381;6,478255749;5,997998714;5,582042694;2,778345108;4,903232574;6,482450485
5,853096008;4,497694969;6,308496952;5,879330635;4,884251118;0,872867584;4,801211357;6,534327507
5,513696194;4,671621323;5,455770969;6,0797019;5,969359398;2,485194683;4,692913055;6,672593594
5,240625858;4,598985195;4,982266426;5,898746014;5,077216625;0,286566854;3,598719358;5,115912437
5,377810955;4,640527248;5,215094566;6,15063715;5,940231323;0,579717159;3,981122494;5,958005428
5,952155113;4,535815716;6,468493938;5,885981083;4,988512993;1,166018009;4,243775368;5,941632271
5,588077545;4,863833904;5,412321568;6,079851627;5,571124554;1,312593102;3,964666128;5,59367466
6,566691399;5,769605637;6,463777542;7,247546196;6,365902424;3,218070507;4,155902863;5,773748398
5,778078079;5,32098341;5,335172653;6,345331669;6,190449715;2,045469046;3,538495541;4,655384064
5,578512192;4,528291225;5,728732586;5,933508873;5,207221508;0,726292372;3,811373472;5,164182663
5,994878769;4,752289772;6,337468147;6,633594036;5,636219025;0,286566854;4,489274979;6,018072128
6,147861958;4,768041611;6,627682209;6,496195793;5,496916294;1,898893952;4,445521355;5,807636261
5,523263931;4,514054775;5,632473469;5,973668098;5,320108891;0,726292372;4,196526527;5,813284874
6,161267757;4,57100296;6,851532459;6,35648489;5,81142807;0,286566854;4,734039783;6,213439941
5,633680344;4,517607212;5,849752903;5,971887112;5,206027985;1,75231874;4,362621307;5,392634392
5,56250906;4,653439999;5,571578026;6,222946167;5,853901863;1,459168315;4,031485558;5,494172096
5,796207428;4,604207516;6,088206768;6,25878334;5,935123444;0,872867584;4,460950375;5,723306656
5,88927269;4,527161121;6,351383686;5,949379444;5,607677937;1,019442797;4,247107029;5,381220341
5,384710789;4,581337929;5,288083553;5,962341785;5,182850838;2,338619471;4,319925785;5,881443501
6,844961166;5,944405079;6,845517635;6,832482338;6,450536728;4,537247658;3,575419903;4,82592535
6,661031723;5,009705067;7,412358761;7,038496017;6,541372299;0,433141947;4,633638382;6,06215477
6,076853752;4,506831646;6,746875286;6,441047668;6,277151108;1,019442797;4,572178841;5,862950325
5,66673851;4,711568356;5,721908092;6,385831833;5,511229038;1,459168315;4,161638737;5,334201813
5,802199364;4,992291451;5,712107658;6,06004858;5,489122868;1,019442797;4,159050941;5,999178886
5,820123672;4,739871025;6,000376225;6,037559509;5,852348804;1,312593102;3,949381828;5,470541477
5,963397026;4,640813351;6,385980606;5,945951939;5,089694977;0,579717159;4,097157001;5,518921852
5,742081165;4,566408157;6,017754078;6,043467045;5,183056831;0,872867584;4,179132462;5,948131561
5,290687561;4,563602924;5,117772102;5,903829098;5,138300896;2,192044258;3,973428726;5,607374191
5,982374668;4,708665371;6,35608387;6,130939484;5,764469147;0,579717159;4,510737419;5,85888052
7,115340233;5,298821926;8,031859398;8,178538322;7,287623405;1,459168315;5,455710888;6,740835667
6,167470455;4,916109085;6,51883173;6,311891079;5,570176601;1,75231874;4,568305016;6,315587044
6,084757805;4,82324791;6,446268082;6,780757427;6,319210052;2,338619471;4,306927204;5,47268486
6,233281136;4,816705704;6,749856472;5,994142532;5,746725082;0,579717159;4,255536079;5,313504219
6,319687366;4,528957367;7,210417271;6,434952259;5,826963425;1,605743527;5,204033375;6,932275772
5,310017586;4,520200729;5,199834824;6,003958702;5,480648518;2,045469046;4,506920815;6,22999239
5,668281078;4,508913517;5,927648544;6,033031464;5,537987709;0,872867584;4,291759014;6,157850266
6,015219688;5,013601303;6,116838455;6,04799509;5,756338596;4,097521782;4,349814415;6,110970974
6,049525261;4,736807823;6,462242126;7,263438225;6,633370876;3,804371357;5,213323116;6,874109268
6,071054459;4,871137619;6,370971203;6,007073879;5,21008873;2,778345108;3,962328911;5,161980629
5,754981995;4,809280872;5,800682545;6,03353548;5,110010147;1,166018009;3,890239954;5,09646368
5,575628281;4,965108871;5,286147118;6,415583134;6,223798275;1,312593102;3,916003704;5,218559742
6,120984077;4,540551186;6,801416397;6,329284668;6,160461426;0,872867584;4,739195347;6,151637554
5,149707794;4,515838146;4,88357687;5,966001987;5,124732971;0,433141947;3,97798562;5,228621483
5,180212975;4,481027603;4,979397774;6,029555321;5,955456257;0,579717159;3,636099815;4,836193562
7,093227863;5,62633419;7,660121441;7,071034908;6,446633339;0,872867584;4,162611485;5,256976604
6,818694592;5,144871712;7,592517376;7,641330719;7,381001472;1,312593102;5,076340675;6,610985279
5,495770931;4,762428284;5,329113483;6,098098278;5,170801163;2,485194683;4,049913406;5,727234364
5,626207352;4,524672031;5,8277421;6,313109398;6,109669685;1,75231874;4,621877193;6,054362297
5,91984272;4,632209778;6,307475567;5,974017143;5,027144432;1,312593102;4,120223045;5,494657516
5,302138329;4,5866189;5,117657661;6,010900021;5,990129948;1,312593102;4,020556927;5,351037502
5,971880913;4,643698215;6,400063992;6,606014729;5,699268341;0,872867584;4,986071587;6,716939926
5,429350853;4,474907398;5,483793736;5,908873081;5,146431923;0,286566854;4,079545498;5,946961403
5,41637373;4,478992939;5,453754425;5,887539864;5,816119194;0,433141947;4,126556873;5,297745228
5,999117851;4,503592491;6,594642639;5,864612579;5,660262585;1,312593102;4,435273647;5,929792404
5,160690784;4,495994091;4,925387383;5,987048149;5,148981571;0,433141947;4,183131695;6,163955688
7,31556797;5,947118282;7,78401804;7,147910595;6,784614086;0,579717159;4,099384308;5,552863121
7,291782379;6,131772518;7,551791668;7,242168903;6,342290878;1,019442797;3,694824219;5,524684429
5,238333225;4,64714098;4,929525375;5,970635891;4,974058628;1,019442797;3,950419903;5,664273739
5,770397186;4,637629032;6,003165245;6,357191086;5,856575966;0,872867584;4,363289833;5,707701683
6,245414734;4,690533638;6,900296211;6,108464718;5,957406044;1,459168315;4,872573853;6,490037918
6,687725067;5,48277092;6,992679596;6,703032017;5,927500248;2,631769896;4,287228584;5,839889526
5,659576416;4,647837639;5,771315575;6,071464539;6,009962082;0,579717159;4,467921734;6,240315914
5,413000107;4,497411251;5,428589344;5,841650009;4,902848244;1,019442797;4,105707169;5,148812294
6,078837872;5,176903248;6,0807724;6,905162811;6,784722328;2,338619471;4,516225815;6,292840958
5,303110123;4,678550243;5,027670383;5,938575268;4,991121769;0,579717159;3,873613358;5,160013199
5,31619072;4,617282867;5,115098476;6,027450562;5,62087822;2,045469046;4,041983604;5,132975101
7,024055481;5,618261814;7,529848576;7,234127045;7,096158981;0,433141947;4,174778461;5,745894432
5,79368782;4,797175407;5,890199661;6,181864738;5,95893383;1,898893952;4,094622612;6,05975771
6,337670803;5,135755062;6,639586449;7,514728546;6,600759029;0,433141947;4,838900566;6,731944084
6,534627914;5,040038109;7,129217625;6,349947929;5,446653366;0,726292372;4,271713257;5,962126732
8,227855682;7,878312111;7,677400112;7,806265831;7,784700394;2,338619471;2,169422388;3,97444129
6,270654678;5,463218212;6,178090572;6,470246792;5,796084404;3,218070507;3,713706255;5,503143311
5,399679184;4,539001942;5,360355854;5,942580223;5,45450449;1,605743527;3,852489233;5,094870567
6,078442574;4,816137791;6,440746784;5,974770069;5,049725533;2,045469046;4,147268295;5,288196087
5,618891716;5,116547585;5,221236229;6,235408783;6,060436249;2,192044258;3,605016232;5,509970665
5,716557503;4,839442253;5,693672657;6,119061947;6,063583374;0,579717159;3,920708656;5,87930584
6,254566193;4,817513466;6,791618347;6,543105125;6,048269272;2,631769896;4,365103722;5,820893764
5,552867889;4,60793066;5,597804546;6,120711803;5,742121696;1,605743527;4,554585457;6,536899567
6,105468273;5,014158249;6,296778202;6,210541725;5,270924091;2,778345108;4,51934433;6,441496849
5,417682648;4,696341991;5,239022732;6,141279221;5,381188393;1,459168315;3,605310917;4,900341511
6,454115391;5,042418003;6,965812683;6,233224869;5,63690567;2,338619471;4,251710892;5,729810715
5,631268501;4,534310818;5,828226566;6,09884119;5,119351864;1,898893952;4,299113274;5,506914139
6,09475708;4,658416271;6,631097317;7,288494587;6,866274834;2,631769896;5,22858572;7,090806484
6,029020786;4,517607212;6,640434265;6,173172474;5,739813328;0,726292372;4,623677731;6,358581543
5,823804855;4,86336422;5,884244919;6,11868;5,660522461;4,097521782;4,282042027;5,633368969
6,023580551;4,541138172;6,606023312;5,910775185;5,687636852;0,579717159;4,636036396;6,08625412
5,622403145;4,528441906;5,816364765;5,920468807;5,205854416;0,286566854;4,610098362;6,398258209
5,892961502;4,573494434;6,312428474;6,159806728;5,589199066;0,579717159;4,331410408;6,20561409
